,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,PRODUTOID,DESCRICAO,APLICACAO1,PESO,ALTURA,LARGURA,COMPRIMENTO
705,705,705,705,61775,GELEIA 100% FRUTA MORANGO 290G RITTER,CX/12,0.493,0.08,0.09,0.08
706,706,706,706,60482,GELEIA 100%FRT AMORA 310G SUPERBOM,CX/6,0.31,0.115,0.065,0.065
707,707,707,707,60486,GELEIA 100%FRT MOR/CHIA 310G SUPERBOM,CX/6,0.31,0.115,0.065,0.065
708,708,708,708,60487,GELEIA 100%FRT UVA 310G SUPERBOM,CX/6,0.31,0.115,0.065,0.065
709,709,709,709,60484,GELEIA 100%FRT VERM/CHIA 310G SUPERBOM,CX/6,0.31,0.115,0.065,0.065
710,710,710,710,59713,GELEIA ABACAXI C/GENGIB 310G RITTER,CX/12,0.52,0.09,0.085,0.085
711,711,711,711,54995,GELEIA DIET AMORA 260G RITTER,CX/12,0.0479,0.08,0.08,0.075
712,712,712,712,54996,GELEIA DIET FRAMB 260G RITTER,CX/12,0.0479,0.08,0.08,0.075
713,713,713,713,54452,GELEIA DIET GOIABA 260G RITTER,CX/12,0.0479,0.08,0.08,0.075
714,714,714,714,54453,GELEIA DIET MORANGO 260G RITTER,CX/12,0.26,0.08,0.08,0.075
715,715,715,715,54454,GELEIA DIET UVA 260G RITTER,CX/12,0.479,0.08,0.08,0.075
716,716,716,716,54993,GELEIA FRAMB 1919 310G RITTER,CX/12,0.053,0.075,0.08,0.075
717,717,717,717,58814,GELEIA FRT VERM 1919 310G RITTER,CX/12,0.523,0.08,0.085,0.085
718,718,718,718,55088,GELEIA FRT VERM 290G RITTER,CX/12,0.54,0.075,0.075,0.075
719,719,719,719,54682,GELEIA GOIABA 1919 310G RITTER,CX/12,0.053,0.075,0.08,0.075
720,720,720,720,59714,GELEIA HORTELA 310G RITTER,CX/12,0.52,0.09,0.085,0.085
721,721,721,721,54685,GELEIA LIGHT FRAMB 1919 260G RITTER,CX/12,0.0479,0.08,0.08,0.075
722,722,722,722,54994,GELEIA LIGHT FRT VERM 1919 260G RITTER,CX/12,0.479,0.08,0.08,0.075
723,723,723,723,54686,GELEIA LIGHT GOIABA 1919 260G RITTER,CX/12,0.26,0.08,0.08,0.08
724,724,724,724,54687,GELEIA LIGHT MOR 1919 260G RITTER,CX/12,0.479,0.08,0.08,0.075
725,725,725,725,54688,GELEIA LIGHT UVA 1919 260G RITTER,CX/12,0.0479,0.08,0.08,0.075
726,726,726,726,54681,GELEIA MORANGO 1919 310G RITTER,CX/12,0.053,0.075,0.08,0.075
727,727,727,727,61614,GELEIA ORG PIMENTA 190G LEGURME,CX/6,0.19,0.09,0.06,0.06
728,728,728,728,59715,GELEIA PIMENTA VERM 310G RITTER,CX/12,0.513,0.09,0.085,0.085
729,729,729,729,60724,GELEIA REAL CONG 10G MEL WENZEL,,0.085,0.07,0.09,0.09
730,730,730,730,54672,GELEIA Z.ACUC GOIABA 260G RITTER,CX/12,0.479,0.08,0.08,0.075
731,731,731,731,54673,GELEIA Z.ACUC MORANGO 260G RITTER,CX/12,0.479,0.08,0.08,0.075
732,732,732,732,61993,GENGIBRE 90CAPS 500MG KAMPO ERVAS,,0.081,0.11,0.06,0.06
733,733,733,733,61970,GENGIBRE ORG PO 40G KAMPO ERVAS,,0.04,0.12,0.04,0.04
734,734,734,734,59484,GENGIBRE PO 100G Q-VITA,CX/24,0.01,0.14,0.09,0.04
735,735,735,735,60983,GENGIBRE PO 100G VILA ALIM,CX/24,0.11,0.18,0.1,0.02
736,736,736,736,61590,GERGELIM BRANCO DESC 180G SESAMO REAL,CX/12,0.18,0.16,0.058,0.058
737,737,737,737,61721,GERGELIM BRANCO DESC 200G GERMINA,CX/15,0.2,0.18,0.14,0.03
738,738,738,738,61588,GERGELIM BRANCO NAT 180G SESAMO REAL,CX/12,0.18,0.16,0.058,0.058
739,739,739,739,61591,GERGELIM MIX 170G SESAMO REAL,CX/12,0.17,0.16,0.058,0.058
740,740,740,740,62119,GERGELIM NAT ORG 180G SESAMO REAL,CX/12,0.18,0.16,0.058,0.058
741,741,741,741,61589,GERGELIM PRETO NAT 170G SESAMO REAL,CX/12,0.17,0.16,0.058,0.058
742,742,742,742,62735,GLUTAMAX 300G VITAFOR,,0.0,0.0,0.0,0.0
743,743,743,743,51233,GLUTAMINE MICRONIZED 300G ATLHETICA,CX/12,0.3,0.1,0.095,0.095
744,744,744,744,58457,GLUTAMINE NATURAL 300G INTEGRALMEDICA,CX/12,0.624,0.125,0.115,0.115
745,745,745,745,60529,GLUTAMINE POWDER POTE 150G PROFIT,,0.15,0.075,0.09,0.3
746,746,746,746,56993,GOIABADA CASCAO ZERO 200G DACOLONIA,CX/10,0.2,0.11,0.07,0.03
747,747,747,747,56546,GOIABADA DIET LATA 500G HUE,CX/12,0.58,0.03,0.16,0.16
748,748,748,748,59411,GORDURA DE COCO 400G QUALICOCO,CX/12,0.0,0.0,0.0,0.0
749,749,749,749,50677,GRANOLA BANANA 250G KOBBER,CX/20,0.25,0.22,0.15,0.04
750,750,750,750,50681,GRANOLA LIGHT 1KG KOBBER,CX/12,1.0,0.35,0.2,0.06
751,751,751,751,50678,GRANOLA LIGHT 250G KOBBER,CX/20,0.25,0.22,0.15,0.04
752,752,752,752,51724,GRANOLA LIGHT 500G KOBBER,CX/16,0.5,0.25,0.18,0.04
753,753,753,753,51198,GRANOLA LIGHT CACAU 1KG KOBBER,CX/12,1.0,0.35,0.2,0.06
754,754,754,754,51197,GRANOLA LIGHT CACAU 250G KOBBER,CX/20,0.25,0.22,0.15,0.04
755,755,755,755,51726,GRANOLA LIGHT CACAU 500G KOBBER,CX/16,0.25,0.25,0.18,0.04
756,756,756,756,52795,GRANOLA LIGHT MACA 1KG KOBBER,CX/12,1.0,0.35,0.2,0.06
757,757,757,757,52564,GRANOLA LIGHT MACA 250G KOBBER,CX/20,0.25,0.22,0.15,0.04
758,758,758,758,60317,GRANOLA LIGHT VILLAMAR 200G KOBBER,CX/25,0.2,0.21,0.15,0.03
759,759,759,759,60799,GRANOLA S/GLUT AVEIA/CACAU 250G RITTER,CX/12,0.25,0.21,0.16,0.03
760,760,760,760,60800,GRANOLA S/GLUT AVEIA/FRT 250G RITTER,CX/12,0.25,0.21,0.16,0.03
761,761,761,761,61958,GRANOLA S/GLUT/ACUC 250G VILA ALIM,,0.25,0.21,0.15,0.8
762,762,762,762,50711,GRANOLA TRAD 1KG KOBBER,CX/12,1.0,0.35,0.2,0.06
763,763,763,763,50676,GRANOLA TRAD 250G KOBBER,CX/20,0.25,0.22,0.15,0.04
764,764,764,764,51727,GRANOLA TRAD 500G KOBBER,CX/16,0.5,0.25,0.18,0.04
765,765,765,765,60428,GRANOLA TRAD 800G KOBBER,CX/12,0.8,0.29,0.19,0.05
766,766,766,766,50680,GRANOLA TRAD BANANA 1KG KOBBER,CX/12,1.0,0.35,0.2,0.06
767,767,767,767,52169,GRANOLA TRAD BANANA 500G KOBBER,CX/16,0.5,0.25,0.18,0.04
768,768,768,768,60430,GRANOLA TRAD BANANA 800G KOBBER,CX/12,0.8,0.29,0.19,0.05
769,769,769,769,60316,GRANOLA VILLAMAR TRAD 200G KOBBER,CX/25,0.2,0.21,0.15,0.03
770,770,770,770,58661,GRANOLA ZERO 1KG KOBBER,CX/12,1.0,0.31,0.2,0.045
771,771,771,771,58163,GRANOLA ZERO 250G KOBBER,CX/20,0.25,0.17,0.15,0.03
772,772,772,772,58087,GRANOLA ZERO 500G KOBBER,CX/16,0.5,0.245,0.185,0.045
773,773,773,773,61193,GRAO DE BICO 500G KODILAR,CX/24,0.5,0.14,0.03,0.17
774,774,774,774,58062,GRAVIOLA 60+10CAP 500MG TIARAJU,CX/50,0.0,0.9,0.8,0.2
775,775,775,775,51118,GUARANA 150COMP PROBENE,CX/12,0.0,0.08,0.05,0.05
776,776,776,776,54354,GUARANA PO 100G GERMINA,FD/40,0.1,0.145,0.1,0.02
777,777,777,777,61098,GUARANA PO 100G VILA ALIM,CX/24,0.11,0.2,0.12,0.6
778,778,778,778,51117,GUARANA PO 120G PROBENE,CX/24,0.12,0.12,0.065,0.065
779,779,779,779,51116,GUARANA PO 50G PROBENE,CX/12,0.5,0.08,0.05,0.05
780,780,780,780,60806,HIBISCUS OIL 700MG 60+10CAP TIARAJU,CX/50,0.106,0.12,0.065,0.065
781,781,781,781,62603,IMMUNO SHOT SABOR LARANJA 200G PROFIT,,0.0,0.0,0.0,0.0
782,782,782,782,62299,ISO BLEND BAUN SCH 907G INTEG MEDICA,,0.907,0.0,0.0,0.0
783,783,783,783,62301,ISO BLEND CHOCO SCH 907 INTEG MEDICA,CX/4,0.907,0.0,0.0,0.0
784,784,784,784,62300,ISO BLEND MOR SCH 907G INTEG MEDICA,,0.907,0.0,0.0,0.0
785,785,785,785,62463,"ISO BLEND POWDER BAUN SCH 1,8KG INTEG MEDICA",,1.85,0.35,0.22,0.1
786,786,786,786,62465,"ISO BLEND POWDER CHOCO SCH 1,8KG INTEG MEDICA ",,1.85,0.35,0.22,0.1
787,787,787,787,62464,"ISO BLEND POWDER MOR SCH 1,8KG INTEG MEDICA",,1.85,0.35,0.22,0.1
788,788,788,788,62543,ISO TRIPLE ZERO BAUN PT 907G INTEGRAL MEDICA,,0.907,0.0,0.0,0.0
789,789,789,789,56212,ISO WHEY CHOC 900G MAX TITAN,CX/4,0.9,0.25,0.15,0.15
790,790,790,790,60576,ISOLATE PROT MIX BAUN SCH 900G PROFIT,,0.9,0.28,0.18,0.42
791,791,791,791,60571,"ISOLATE PROT MIX CHOC SCH 1,8KG PROFIT",,2.0,0.41,0.3,0.58
792,792,792,792,60574,ISOLATE PROT MIX CHOC SCH 900G PROFIT,,0.9,0.28,0.18,0.42
793,793,793,793,60572,"ISOLATE PROT MIX MOR SCH 1,8KG PROFIT",,2.0,0.41,0.3,0.58
794,794,794,794,60575,ISOLATE PROT MIX MOR SCH 900G PROFIT,,0.9,0.28,0.18,0.42
795,795,795,795,61960,KETCHUP ORG BISN 270G LEGURME,CX/12,0.325,0.15,0.07,0.05
796,796,796,796,61620,KETCHUP ORG ESPECIAR 330G LEGURME,CX/12,0.33,0.18,0.06,0.06
797,797,797,797,61619,KETCHUP ORG TRAD 330G LEGURME,CX/12,0.33,0.18,0.06,0.06
798,798,798,798,61963,KETCHUP ORG ZERO BISN 270G LEGURME,CX/12,0.325,0.15,0.07,0.05
799,799,799,799,59160,KETCHUP Z.ACUC 190G SVILI,CX/6,0.227,0.135,0.055,0.055
800,800,800,800,60555,KIT FEM WHEY BAU+COL+PROAB+COQ PROFIT,,0.0,0.285,0.45,0.59
801,801,801,801,60553,KIT FEM WHEY CHO+COL+PROAB+COQ PROFIT,,0.0,0.285,0.45,0.59
802,802,802,802,60550,KIT WHEY 3W CHOC+GLU+BCAA+COQ PROFIT,,0.0,0.285,0.43,0.62
803,803,803,803,60558,KIT WHEY COMBAT BAU+CRE+BCAA+COQ PROFIT,,0.0,0.285,0.45,0.59
804,804,804,804,60556,KIT WHEY COMBAT CHOC+CRE+BCAA+COQ PROFIT,,0.0,0.285,0.45,0.59
805,805,805,805,60557,KIT WHEY COMBAT MOR+CRE+BCAA+COQ PROFIT,,0.0,0.285,0.45,0.59
806,806,806,806,60436,KRILL Q10 30CAP 580MG TIARAJU,,0.58,0.12,0.065,0.065
807,807,807,807,56475,L-CARNITINA 2000 ACAI/GUAR 480ML DNA,CX/6,0.52,0.18,0.08,0.08
808,808,808,808,56474,L-CARNITINA 2000 LAR 480ML DNA,CX/6,0.52,0.18,0.08,0.08
809,809,809,809,56358,L-CARNITINA ACAI/GUARANA 480ML DNA,CX/6,0.5,0.165,0.075,0.075
810,810,810,810,56357,L-CARNITINA LARANJA 480ML DNA,CX/6,0.5,0.165,0.075,0.075
811,811,811,811,60991,LEITE COCO PO 100G QUALICOCO,CX/6,0.105,0.175,0.08,0.05
812,812,812,812,60985,LEITE COCO PO 200G VILA ALIM,CX/24,0.207,0.15,0.09,0.03
813,813,813,813,51880,LEITE SOJA SOYMIX ORIG 300G SVILI,CX/6,0.0,0.13,0.09,0.09
814,814,814,814,379,LEITE SOJA SOYMIX Z.ACUC ORIG 300G SVILI,CX/6,0.0,0.13,0.09,0.09
815,815,815,815,61194,LENTILHA 500G KODILAR,CX/24,0.5,0.16,0.17,0.03
816,816,816,816,51877,LEV SOY INTEGRAL 300G PROBENE,CX/12,0.3,0.12,0.09,0.09
817,817,817,817,51876,LEV SOY LIGHT 300G PROBENE,CX/12,0.3,0.12,0.09,0.09
818,818,818,818,51875,LEV SOY S/LACT 300G PROBENE,CX/12,0.3,0.12,0.09,0.09
819,819,819,819,54355,LEVEDO DE CERVEJA 100G GERMINA,FD/40,0.1,0.145,0.1,0.02
820,820,820,820,51082,LEVEDURA 250COMP FRASCO 500G PROBENE,CX/24,0.125,0.11,0.06,0.06
821,821,821,821,51079,LEVEDURA 400COMP FRASCO 200G PROBENE,CX/24,0.2,0.12,0.065,0.065
822,822,822,822,53210,LEVEDURA TRAD 90COMP. PROBENE,CX/48,0.0,0.08,0.05,0.05
823,823,823,823,57173,L-G MAX GLUTAMINA 300G MAX TITAN,CX/4,0.3,0.13,0.13,0.13
824,824,824,824,53692,LICOPENO 50CAPS 500MG MEDINAL,,0.051,0.095,0.05,0.05
825,825,825,825,54356,LINHACA EM GRAO 200G GERMINA,FD/12,0.2,0.18,0.14,0.02
826,826,826,826,61294,LIQUIDIFICADOR,,1.0,1.0,1.0,1.0
827,827,827,827,62415,LOCAO HIDR NATURAL COCO/ROMA 200ML SUAVETEX,CX/12,2.33,0.195,0.075,0.045
828,828,828,828,62102,LOURO 15G KODILAR,CX/50,0.01,0.17,0.1,0.01
829,829,829,829,60763,MAC AVE MAR TAP/ACAF/BAN VD 400G SUNDHED,CX/12,0.4,0.23,0.15,0.07
830,830,830,830,62515,MAC C/OVOS NINHO N.3 500G VILMA,,0.5,0.27,0.22,0.09
831,831,831,831,62516,MAC C/OVOS PARAFUSO 500G VILMA,FD/20,0.5,0.22,0.17,0.07
832,832,832,832,52227,MAC C/OVOS PARAFUSO TRICO 500G VILMA,FD/20,0.522,0.22,0.17,0.07
833,833,833,833,52228,MAC C/OVOS PENNE TRICOLOR 500G VILMA,FD/20,0.5,0.23,0.17,0.06
834,834,834,834,60787,MAC CASEIRA INT S/GLUT 300G MOSMANN,CX/12,0.3,0.24,0.1,0.07
835,835,835,835,60785,MAC CASEIRA TAPIOCA S/GLUT 300G MOSMANN,CX/12,0.3,0.24,0.1,0.07
836,836,836,836,59822,MAC FUSILLI ACAF/MANJ 300G SUNDHED,CX/12,0.3,0.23,0.07,0.15
837,837,837,837,59824,MAC FUSILLI SALS/ALH/ESPIN 300G SUNDHED,CX/12,0.03,0.23,0.07,0.15
838,838,838,838,52502,MAC INT ESPAGUETE N.8 500G VILMA,FD/30,0.521,0.3,0.09,0.04
839,839,839,839,52500,MAC INT NINHO 500G VILMA,FD/20,0.518,0.28,0.22,0.09
840,840,840,840,60778,MAC INT NINHO BAT DOCE 300G MOSMANN,CX/12,0.3,0.26,0.05,0.22
841,841,841,841,60780,MAC INT NINHO QUINOA 400G MOSMANN,CX/12,0.4,0.26,0.05,0.22
842,842,842,842,60788,MAC INT PARAF G.BICO S/GLUT 300G MOSMANN,CX/12,0.3,0.235,0.035,0.11
843,843,843,843,52501,MAC INT PARAFUSO 500G VILMA,FD/20,0.0,0.26,0.05,0.17
844,844,844,844,52503,MAC INT PENNE 500G VILMA,FD/20,0.51,0.2,0.16,0.06
845,845,845,845,60779,MAC INT PENNE CHIA 400G MOSMANN,CX/12,0.4,0.23,0.05,0.15
846,846,846,846,60782,MAC INT/INST C/QUINOA 77G MOSMANN,CX/20,0.077,0.105,0.03,0.2
847,847,847,847,61910,MAC MANDIOCA S/GLUT 400G N.LIFE,CX/25,0.4,0.075,0.225,0.035
848,848,848,848,60781,MAC PARAF MULTIGRAOS 500G MOSMANN,CX/12,0.5,0.26,0.05,0.14
849,849,849,849,62513,MAC SEMOLA NINHO N.3 500G VILMA,CX/20,0.517,0.27,0.22,0.05
850,850,850,850,62514,MAC SEMOLA PARAFUSO 500G VILMA,CX/20,0.5,0.22,0.17,0.07
851,851,851,851,62339,MACA PERUANA 90CAP KAMPO ERVAS,CX/12,0.045,0.11,0.058,0.058
852,852,852,852,58817,MACA PERUANA NUTRACEUTIC 100G BIO2,CX/4,0.138,0.1,0.07,0.07
853,853,853,853,61099,MACA PERUANA PO 100G VILA ALIM,CX/24,0.11,0.2,0.12,0.6
854,854,854,854,61864,MAGNESIO DIMALATO 120CAP 500MG MEISSEN,,0.12,0.0,0.0,0.0
855,855,855,855,61690,MAGNESIO DIMALATO 60CAP 500MG MEDINAL,CX/50,0.06,0.096,0.048,0.048
856,856,856,856,61796,MAGNESIO DIMALATO 60CAP 500MG MEISSEN,,0.036000000000000004,0.09,0.04,0.04
857,857,857,857,61903,MAGNESIO L TREONATO 60CAP 300MG MEISSEN,,0.067,0.12,0.06,0.06
858,858,858,858,61865,MAGNESIO QUELATO 120CAP 433MG MEISSEN,,0.12,0.12,0.06,0.06
859,859,859,859,61797,MAGNESIO QUELATO 60CAP 433MG MEISSEN,,0.06,0.09,0.04,0.04
860,860,860,860,54324,MALTO ACTIVE ABACAXI SCH 1KG DNA,CX/12,1.0,0.29,0.22,0.025
861,861,861,861,54327,MALTO ACTIVE ACAI/GUARANA 1KG DNA,CX/12,1.0,0.2,0.22,0.025
862,862,862,862,54323,MALTO ACTIVE FRUT TROP SCH 1KG DNA,CX/12,1.0,0.29,0.22,0.025
863,863,863,863,54325,MALTO ACTIVE LARANJA SCH1KG DNA,CX/12,1.0,0.29,0.22,0.025
864,864,864,864,62522,MALTO ACTIVE LARANJA/ACEROLA SCH 1KG DNA,CX/12,1.015,0.3,0.23,0.05
865,865,865,865,54457,MALTO ACTIVE NATURAL SCH 1KG DNA,CX/12,1.0,0.29,0.22,0.025
866,866,866,866,55093,MALTO GUAR/ACAI 1KG ATLHETICA,CX/12,1.0,0.3,0.245,0.035
867,867,867,867,55096,MALTO LIMA-LIMAO 1KG ATLHETICA,CX/12,1.0,0.3,0.245,0.035
868,868,868,868,62103,MANJERICAO 20G KODILAR,CX/50,0.02,0.17,0.1,0.014
869,869,869,869,60954,MANTEIGA COCO C/SAL MANT 200G QUALICOCO,CX/12,0.2,0.06,0.11,0.11
870,870,870,870,61028,MANTEIGA COCO S/SAL COCO 200G QUALICOCO,CX/12,0.22,0.06,0.11,0.06
871,871,871,871,60932,MANTEIGA COCO S/SAL MANT 200G QUALICOCO,CX/12,0.218,0.06,0.11,0.11
872,872,872,872,61465,MARIA BISCOITO S/GLUT 125G SCHAR,CX/12,0.14,0.2,0.07,0.04
873,873,873,873,59958,MARINOCA ZERO ORIG 12X30G PROBENE,CX/8 ,0.0,0.0,0.0,0.0
874,874,874,874,59959,MARINOCA ZERO TRUFA 12X32G PROBENE,CX/8 ,0.0,0.0,0.0,0.0
875,875,875,875,56271,"MASS BAUN SCH 1,4KG MAX TITAN",CX/6,1.4,0.32,0.22,0.12
876,876,876,876,56273,MASS BAUNILHA SCH 3KG MAX TITAN,CX/3,3.0,0.39,0.3,0.15
877,877,877,877,56268,"MASS CHOCOLATE SCH 1,4KG MAX TITAN",CX/6,1.4,0.32,0.22,0.12
878,878,878,878,56291,MASS CHOCOLATE SCH 3KG MAX TITAN,CX/3,3.0,0.39,0.3,0.15
879,879,879,879,59979,"MASS FEMINI CHOC SCH 2,4KG MAX TITAN",CX/3,0.0,0.0,0.0,0.0
880,880,880,880,56272,"MASS LEITE COND SCH 1,4KG MAX TITAN",CX/6,1.4,0.32,0.22,0.115
881,881,881,881,56274,MASS LEITE COND SCH 3KG MAX TITAN,CX/3,3.0,0.39,0.3,0.15
882,882,882,882,56269,"MASS MORANGO SCH 1,4KG MAX TITAN",CX/6,1.4,0.32,0.22,0.12
883,883,883,883,56470,MASS MORANGO SCH 3KG MAX TITAN,CX/3,3.0,0.39,0.3,0.15
884,884,884,884,56270,"MASS VIT.FRUTAS SCH 1,4KG MAX TITAN",CX/6,1.4,0.32,0.22,0.12
885,885,885,885,61760,MASSA C/OVOS  ALETRIA CAB DE ANJO 500G VILMA,CX/20,0.5,0.3,0.23,0.06
886,886,886,886,62654,MEGA DHA 60CAPS 1000MG VITAFOR,,0.132,0.15,0.041,0.09
887,887,887,887,59810,MEGA PACK 30 PACKS DARKNESS,CX/5,0.43,0.24,0.13,0.13
888,888,888,888,52534,MEL BISNAGA 250g WENZEL,CX/30,0.25,0.15,0.055,0.055
889,889,889,889,52959,MEL BISNAGA 470G WENZEL,CX/20,0.47,0.17,0.05,0.05
890,890,890,890,61706,MEL BRACATINGA 500G MINAMEL,CX/12,0.5,0.1,0.065,0.065
891,891,891,891,61902,MEL COMP MEPOLIS SCH 48G MINAMEL,,0.048,0.155,0.03,0.105
892,892,892,892,62383,MEL COMP PROP ROMA 250G NECTAR FLORAL,CX/24,0.25,0.145,0.085,0.04
893,893,893,893,62381,MEL COMP PROP/AGRIAO 250G NECTAR FLORAL,CX/24,0.25,0.145,0.085,0.04
894,894,894,894,62382,MEL COMP PROP/EUCALP 250G NECTAR FLORAL,CX/24,0.25,0.145,0.085,0.04
895,895,895,895,60970,MEL DE OURO CLARO 300G PRODAPYS,CX/12,0.475,0.085,0.07,0.07
896,896,896,896,51617,MEL MINAMEL SCH PT 1800G,CX/6,1.902,0.18,0.11,0.145
897,897,897,897,62380,MEL NATURAL 260G NECTAR FLORAL,CX/24,0.26,0.145,0.085,0.04
898,898,898,898,62379,MEL NATURAL 295G NECTAR FLORAL,CX/24,0.295,0.15,0.07,0.07
899,899,899,899,62378,MEL NATURAL 700G NECTAR FLORAL,CX/24,0.7,0.22,0.08,0.08
900,900,900,900,56136,MEL NATURAL PET 295G WENZEL,CX/24,0.295,0.14,0.06,0.06
901,901,901,901,57200,MEL NATURAL PET 700G WENZEL,CX/24,0.7,0.22,0.06,0.06
902,902,902,902,52702,MEL NATURAL SCH 100G WENZEL,CX/80,0.1,0.15,0.1,0.02
903,903,903,903,52535,MEL NATURAL SCH 200g WENZEL,CX/40,0.2,0.2,0.14,0.02
904,904,904,904,52529,MEL NATURAL SCH 40G WENZEL,CX/10,0.4,0.14,0.08,0.01
905,905,905,905,59722,MEL ORG BISNAGA 250G MINAMEL,CX/12,0.25,0.18,0.07,0.04
906,906,906,906,56533,MEL ORG POTE 250G MINAMEL,CX/12,0.3,0.07,0.07,0.07
907,907,907,907,52525,MEL PROP AGRIAO SCH 40G WENZEL,CX/10,0.4,0.14,0.08,0.01
908,908,908,908,52528,MEL PROP ALH/EUC/COP SCH 40g WENZEL,CX/10,0.4,0.14,0.08,0.01
909,909,909,909,52526,MEL PROP EUCALIPTO SCH 40g WENZEL,CX/10,0.4,0.14,0.08,0.01
910,910,910,910,52527,MEL PROP ROMA SCH 40g WENZEL,CX/10,0.4,0.14,0.08,0.01
911,911,911,911,54494,MEL PROP SCH 40G WENZEL,CX/10,0.4,0.14,0.08,0.01
912,912,912,912,51518,MEL SILVESTRE BISNAGA 250G MINAMEL,,0.3,0.17,0.06,0.04
913,913,913,913,56532,MEL SILVESTRE BISNAGA 500G MINAMEL,,0.55,0.2,0.07,0.05
914,914,914,914,51616,MEL SILVESTRE CART SCH 100G MINAMEL,,0.0,0.0,0.0,0.0
915,915,915,915,51515,MEL SILVESTRE PET 500G MINAMEL,,0.6,0.11,0.07,0.07
916,916,916,916,51517,MEL SILVESTRE POTE 250G MINAMEL,,0.3,0.07,0.07,0.07
917,917,917,917,50470,MELADO CANA 330G SUPERBOM,CX/12,0.33,0.1,0.065,0.065
918,918,918,918,56972,MELADO ORG 440G SAUDE DA TERRA,CX/6,0.44,0.13,0.06,0.06
919,919,919,919,61463,MILLY FRIENDS (BISC INFANT)125G SCHAR,CX/6,0.13018,0.18,0.07,0.1
920,920,920,920,61467,MINI SORRISI (BISC RECH)100G SCHAR,CX/12,0.1,0.04,0.04,0.14
921,921,921,921,62644,MIST BOLO BAUNILHA S/LACT 400G FABISE,CX/12,0.4,0.2,0.05,0.13
922,922,922,922,62645,MIST BOLO CHOCOLATE S/LACT 400G FABISE,CX/12,0.4,0.2,0.05,0.13
923,923,923,923,62646,MIST BOLO LARANJA S/LACT 400G FABISE ,CX/12,0.4,0.2,0.05,0.13
924,924,924,924,62139,MIST FONDUE CHOC S/LACT 120G DIVINE,CX/18,0.133,0.131,0.09,0.035
925,925,925,925,60110,MIX PIMENTAS MOEDOR 50G BR SPICES,CX/12,0.172,0.13,0.05,0.06
926,926,926,926,50588,MOLHO CR.VEGETAL 250G(MAIONESE) SUPERBOM,CX/12,0.25,0.105,0.06,0.06
927,927,927,927,60214,MOLHO INGLES GOURMET 190 ML SVILI,CX/24,0.0,0.165,0.065,0.035
928,928,928,928,61961,MOLHO ORG BARBECUE BISN 270G LEGURME,CX/12,0.325,0.15,0.07,0.05
929,929,929,929,61964,MOLHO ORG BARBECUE ZERO BISN 270G LEGURME,CX/12,0.325,0.15,0.07,0.05
930,930,930,930,61609,MOLHO ORG PESTO 155G LEGURME,CX/12,0.155,0.09,0.06,0.06
931,931,931,931,61623,MOLHO ORG SWEET CHILI/MARAC 330G LEGURME,CX/12,0.33,0.18,0.06,0.06
932,932,932,932,62402,MOLHO TOM ORG 340G FUGINI,CX/32,0.3541,0.21,0.11,0.05
933,933,933,933,61618,MOLHO TOM ORG AZEITONA 330G LEGURME,CX/6,0.34,0.13,0.07,0.07
934,934,934,934,61616,MOLHO TOM ORG MANJER 330G LEGURME,CX/12,0.34,0.13,0.07,0.07
935,935,935,935,61617,MOLHO TOM ORG PICANTE 330G LEGURME,CX/12,0.34,0.13,0.07,0.07
936,936,936,936,61615,MOLHO TOM ORG TRAD 330G LEGURME,CX/6,0.34,0.13,0.07,0.07
937,937,937,937,62575,MOLHO TOM ZERO 340G FUGINI,CX/32,0.3541,0.21,0.11,0.55
938,938,938,938,54983,MOSTARDA AMARELA Z.ACUC 190G SVILI,CX/6,0.227,0.135,0.055,0.055
939,939,939,939,61962,MOSTARDA ORG BISN 270G LEGURME,CX/12,0.325,0.15,0.07,0.05
940,940,940,940,62179,MOUSSE LIMAO C/CHOC FITTY ZERO 12X20G KOBBER,CX/6,0.29100000000000004,0.05,0.085,0.15
941,941,941,941,58066,MULTI OIL OMEG 3/6/9/60+10CAP 1000MG TIARAJU,CX/50,0.0,0.11,0.56,0.0
942,942,942,942,61300,NECTAR CAJU ORG 1L NATIVE,CX/12,1.048,0.205,0.07200000000000001,0.07200000000000001
943,943,943,943,61298,NECTAR MARACUJA ORG 1L NATIVE,CX/12,1.098,0.2,0.07200000000000001,0.07200000000000001
944,944,944,944,61296,NECTAR UVA ORG 1L NATIVE,CX/12,1.096,0.202,0.07200000000000001,0.07200000000000001
945,945,945,945,61297,NECTAR UVA ORG 200ML NATIVE,CX/27,0.234,0.12,0.038,0.048
946,946,946,946,51159,NUTRIWHEY BAUN 907G PT INTEG MEDICA,CX/4,0.907,0.26,0.145,0.145
947,947,947,947,360,NUTRIWHEY CHOCO 907G PT INTEG MEDICA,CX/4,1.231,0.26,0.145,0.145
948,948,948,948,51631,NUTRIWHEY MOR 907G PT INTEG MEDICA,CX/4,0.907,0.26,0.145,0.145
949,949,949,949,61541,OLEO ALHO 60+10CAP 500MG TIARAJU,CX/50,0.096,0.12,0.065,0.065
950,950,950,950,61695,OLEO ALHO DESOD 60+10CAP 500MG TIARAJU,CX/50,1.0,0.13,0.075,0.075
951,951,951,951,60519,OLEO AMEND EXT VIRG 250ML MANDORELLA,CX/12,0.25,0.22,0.045,0.045
